symbol_id,time_exchange,time_coinapi,uuid,price,size,taker_side
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.8730000Z,2018-04-01T00:00:44.8673886Z,fdd65b4c-0a3f-4c81-8869-9c70806afc86,6940.0,0.12648054,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:45.2820000Z,2018-04-01T00:00:45.2892780Z,9d1e8471-a79c-4330-83ee-e15509353207,6940.0,0.03632561,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:49.3490000Z,2018-04-01T00:00:49.3412495Z,c38615b2-8b0e-40a4-b804-732f7be26eb3,6940.0,0.00143732,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:49.9840000Z,2018-04-01T00:00:49.9929016Z,314256a8-3213-4468-8c77-97eb51d1be40,6940.0,0.0022,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:49.9840000Z,2018-04-01T00:00:49.9929016Z,8624055e-8c4f-4a77-b1d2-d0df5a1bd0f1,6940.0,0.001,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:49.9840000Z,2018-04-01T00:00:49.9929016Z,d26a1659-8b8a-4d30-9299-1ac1f9bf06be,6940.0,0.0012,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:49.9840000Z,2018-04-01T00:00:49.9819495Z,88049d4b-dde2-401d-86aa-18447c255c1c,6940.0,0.02638026,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:49.9840000Z,2018-04-01T00:00:49.9819495Z,b2d68a00-728f-460b-b7a2-85cee2bda529,6940.0,0.001,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:49.9840000Z,2018-04-01T00:00:50.0288293Z,0be267cc-00e6-484e-bbea-881e766c985d,6940.0,0.00191974,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:50.3220000Z,2018-04-01T00:00:50.3257397Z,5ee32297-e354-4186-afdd-3400c34b14d9,6940.0,0.00016936,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:50.3220000Z,2018-04-01T00:00:50.3257397Z,a115916e-d62d-4cd3-ba46-20fd3d5e3e2c,6940.0,0.00123064,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:50.3500000Z,2018-04-01T00:00:50.3523137Z,afe00925-9701-44c3-9152-7d934a68079f,6940.0,8.936e-05,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:50.3500000Z,2018-04-01T00:00:50.3523137Z,aa6103d2-d039-4f51-a87d-2b75fa3eeca6,6940.97,0.00367357,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:50.3500000Z,2018-04-01T00:00:50.3679498Z,b47ff901-4d9c-42b0-a211-518605df6f51,6941.0,0.00074813,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:50.3500000Z,2018-04-01T00:00:50.3569971Z,9bdf51c5-b138-47b2-9594-b88fe2176336,6940.96,0.00208894,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:50.3500000Z,2018-04-01T00:00:50.3569971Z,e6289b11-3dd3-417f-87e0-d3d5aedd4585,6940.98,0.001,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:50.3860000Z,2018-04-01T00:00:50.3991941Z,18c25517-90b3-4f9c-9d49-b7cd3e93a7a2,6941.0,0.00025187,BUY
